date,symbol,strategy,close,rsi,adx,vol_ratio,roc10,is_new
2026-07-21,SNS,gaining_momentum,0.515,57.8,20.5,1.85,7.29,True
2026-07-21,SUNLOGY,gaining_momentum,0.34,74.9,29.2,1.82,15.25,False
2026-07-22,WTK,trending,0.895,73.9,25.6,5.03,9.15,True
2026-07-22,BMGREEN,trending,1.84,56.1,31.7,3.85,1.66,False
2026-07-22,SPRITZER,trending,2.9,54.0,29.7,2.31,1.4,False
2026-07-22,PA,trending,0.21,74.7,26.3,2.17,31.25,True
2026-07-22,IOICORP,trending,4.5,59.7,42.0,1.86,3.93,False
2026-07-22,WPRTS,trending,6.55,71.6,41.9,1.72,8.26,False
2026-07-22,SDG,trending,6.59,67.7,39.5,1.32,7.68,False
2026-07-22,TROP,trending,1.23,56.9,26.5,1.3,1.65,False
2026-07-22,PBBANK,trending,5.15,63.0,25.8,1.12,4.46,True
2026-07-22,HIBISCS,trending,2.1,62.6,25.4,1.1,5.0,False
2026-07-22,ECOSHOP,trending,1.49,66.1,40.7,1.05,0.0,False
2026-07-22,SFPTECH,trending,0.34,65.1,37.7,1.02,17.24,False
2026-07-22,OPPSTAR,trending,0.605,51.1,26.9,0.99,4.31,False
2026-07-22,TMK,trending,2.39,55.7,27.5,0.98,6.22,False
2026-07-22,DNEX,trending,0.47,63.4,36.1,0.96,9.3,False
2026-07-22,AEMULUS,trending,0.37,70.8,41.0,0.95,37.04,False
2026-07-22,99SMART,trending,3.72,62.2,33.9,0.91,1.64,False
2026-07-22,LWSABAH,trending,1.48,53.1,45.2,0.87,-1.99,False
2026-07-22,JPG,trending,2.0,73.3,37.6,0.86,7.53,False
2026-07-22,PENTA,trending,5.0,57.9,27.8,0.78,10.13,False
2026-07-22,TAANN,trending,5.8,69.5,35.1,0.78,3.94,False
2026-07-22,HHRG,trending,0.175,72.7,35.5,0.72,94.44,False
2026-07-22,UTDPLT,trending,34.04,54.6,34.0,0.7,-0.87,False
2026-07-22,SOP,trending,5.09,62.1,29.3,0.62,2.41,False
2026-07-22,VITROX,trending,7.95,60.8,32.1,0.61,6.71,False
2026-07-22,GENP,trending,5.7,70.9,48.4,0.53,3.64,False
2026-07-22,SUNMED,trending,1.96,68.0,31.1,0.5,4.26,False
2026-07-22,GCB,trending,1.22,66.3,37.8,0.48,8.93,False
2026-07-22,CBHB,trending,0.705,55.9,27.4,0.48,0.0,False
2026-07-22,ICENTS,trending,0.645,70.3,40.0,0.47,17.27,False
2026-07-22,AMS,trending,0.43,57.7,27.4,0.44,-3.37,True
2026-07-22,VIS,trending,0.37,68.4,51.5,0.42,0.0,False
2026-07-22,LPI,trending,15.06,50.7,41.2,0.42,0.4,False
2026-07-22,OGX,trending,0.475,52.1,27.2,0.42,1.06,False
2026-07-22,SAMAIDEN,trending,1.52,71.2,30.5,0.39,10.95,False
2026-07-22,KEEMING,trending,1.86,63.7,56.0,0.37,-3.12,False
2026-07-22,CHB,trending,1.88,72.9,57.3,0.34,10.59,False
2026-07-22,HSPLANT,trending,2.41,60.0,43.0,0.32,2.12,False
2026-07-22,HEGROUP,trending,0.575,62.4,49.0,0.31,1.77,False
2026-07-22,MKH,trending,1.96,75.0,89.7,0.03,0.51,False
2026-07-22,HLBANK,early_uptrend,22.24,56.8,17.0,1.97,0.72,False
2026-07-22,DAYANG,reversal,1.73,52.1,14.0,1.29,1.76,False
2026-07-22,EKOVEST,reversal,0.205,53.0,30.7,1.14,2.5,False
2026-07-22,DIALOG,reversal,1.99,55.4,24.4,1.08,4.19,False
2026-07-22,ANCOMNY,reversal,0.865,51.6,18.9,0.91,1.17,False
2026-07-22,PCHEM,reversal,4.72,53.5,21.4,0.7,5.59,False
2026-07-22,PMETAL,reversal,8.05,50.6,26.5,0.39,7.33,False
2026-07-22,NEXG,gaining_momentum,0.29,61.4,19.1,2.65,20.83,False
2026-07-22,RANHILL,gaining_momentum,2.04,59.3,16.3,2.44,5.7,True
2026-07-22,KJTS,gaining_momentum,0.835,69.5,20.9,2.41,17.61,True
2026-07-22,SNS,gaining_momentum,0.53,62.3,21.9,2.36,11.58,False
2026-07-22,OXB,gaining_momentum,0.375,58.5,12.0,1.85,8.7,True
