date,symbol,strategy,close,rsi,adx,vol_ratio,roc10,is_new
2026-07-13,7618,reversal,13.46,58.4,18.2,1.3,25.68,True
2026-07-13,2388,reversal,46.44,55.1,22.3,1.28,1.93,True
2026-07-13,2423,reversal,41.78,55.3,13.3,1.26,16.25,True
2026-07-13,9899,reversal,120.0,57.6,16.9,1.25,18.46,True
2026-07-13,1768,reversal,379.2,56.5,24.5,1.15,30.13,True
2026-07-13,1997,reversal,23.1,56.8,17.3,1.15,5.67,True
2026-07-13,2319,reversal,16.9,51.3,16.1,1.15,1.5,True
2026-07-13,1308,reversal,33.26,50.8,12.5,1.14,4.72,True
2026-07-13,6823,reversal,12.08,56.0,16.9,1.14,3.25,True
2026-07-13,9618,reversal,113.2,58.7,23.6,1.12,17.92,True
2026-07-13,82388,reversal,40.14,55.1,20.3,1.09,1.67,True
2026-07-13,27,reversal,31.0,51.4,25.7,1.08,6.16,True
2026-07-13,3759,reversal,22.2,76.5,42.5,1.07,28.32,True
2026-07-13,1093,reversal,8.16,63.2,28.9,1.04,21.97,True
2026-07-13,291,reversal,22.92,51.7,26.5,1.0,7.1,True
2026-07-13,89988,reversal,95.75,55.7,33.2,0.99,23.71,True
2026-07-13,1810,reversal,25.84,54.8,34.8,0.99,20.63,True
2026-07-13,300,reversal,88.8,56.3,16.5,0.98,10.52,True
2026-07-13,3933,reversal,9.18,55.4,25.3,0.96,11.54,True
2026-07-13,1618,reversal,1.46,54.9,23.9,0.93,9.77,True
2026-07-13,9987,reversal,348.4,58.5,24.4,0.92,10.18,True
2026-07-13,3618,reversal,6.3,52.5,21.4,0.89,5.7,True
2026-07-13,1398,reversal,6.83,53.9,23.2,0.88,3.17,True
2026-07-13,9988,reversal,110.7,55.9,30.6,0.87,23.69,True
2026-07-13,392,reversal,29.82,58.1,28.6,0.87,9.07,True
2026-07-13,2714,reversal,32.16,50.4,22.8,0.86,10.67,True
2026-07-13,13,reversal,17.68,51.0,32.5,0.85,11.69,True
2026-07-13,80700,reversal,396.2,53.3,19.1,0.82,10.73,True
2026-07-13,3939,reversal,9.49,50.7,15.5,0.77,24.05,True
2026-07-13,1877,reversal,19.26,55.5,24.0,0.77,25.31,True
2026-07-13,2595,reversal,38.24,67.4,32.5,0.76,57.37,True
2026-07-13,3690,reversal,77.95,55.1,18.5,0.72,21.32,True
2026-07-13,700,reversal,457.6,53.6,19.0,0.71,11.12,True
2026-07-13,322,reversal,11.17,54.1,24.8,0.69,15.51,True
2026-07-13,874,reversal,15.3,52.9,23.0,0.69,7.82,True
2026-07-13,316,reversal,130.7,53.9,13.9,0.66,7.31,True
2026-07-13,1513,reversal,26.04,53.6,19.2,0.66,11.28,True
2026-07-13,1919,reversal,14.07,54.0,10.9,0.62,6.91,True
2026-07-13,1109,reversal,32.7,50.4,21.5,0.61,8.42,True
2026-07-13,2637,reversal,197.1,51.5,25.6,0.6,18.45,True
2026-07-13,1113,reversal,45.5,50.7,18.2,0.59,3.22,True
2026-07-13,388,reversal,387.6,55.5,27.9,0.58,7.01,True
2026-07-13,2228,reversal,7.72,52.0,29.1,0.57,14.37,True
2026-07-13,9888,reversal,114.3,50.1,17.1,0.54,15.75,True
2026-07-13,2020,reversal,73.4,51.4,17.9,0.52,6.76,True
2026-07-13,53,reversal,69.0,53.3,19.3,0.52,0.8,True
2026-07-13,1211,reversal,83.95,50.3,23.4,0.51,15.55,True
2026-07-13,2618,reversal,12.72,53.0,21.5,0.5,9.94,True
2026-07-13,23,reversal,13.17,51.8,27.7,0.5,3.95,True
2026-07-13,3998,reversal,4.71,66.7,24.6,0.47,19.24,True
2026-07-13,823,reversal,37.52,50.7,24.1,0.46,3.25,True
2026-07-13,220,reversal,7.39,51.0,19.2,0.46,9.81,True
2026-07-13,1099,reversal,16.85,50.4,31.4,0.45,6.71,True
2026-07-13,2602,reversal,17.97,54.2,18.2,0.43,18.15,True
2026-07-13,9898,reversal,60.0,52.6,27.8,0.42,8.79,True
2026-07-13,8,reversal,5.6,50.9,29.0,0.36,3.13,True
2026-07-13,80388,reversal,335.0,54.5,27.5,0.28,6.48,True
2026-07-13,89618,reversal,98.35,57.1,18.4,0.27,12.21,True
2026-07-13,2343,reversal,2.99,50.7,15.8,0.27,6.03,True
2026-07-13,83690,reversal,67.35,54.8,18.5,0.04,17.44,True
2026-07-13,81211,reversal,72.9,50.4,28.9,0.03,15.62,True
2026-07-13,80992,trending,20.2,54.8,29.6,2.45,-0.79,True
2026-07-13,6990,trending,504.0,60.9,26.8,1.5,20.57,True
2026-07-13,6821,trending,121.7,63.3,32.1,1.25,9.34,True
2026-07-13,2162,trending,81.85,68.4,35.3,1.22,27.79,True
2026-07-13,992,trending,23.3,54.8,29.9,0.9,-0.6,True
2026-07-13,2269,trending,37.32,62.3,29.3,0.74,12.95,True
2026-07-13,2526,trending,401.0,58.9,37.8,0.71,34.11,True
2026-07-13,2359,trending,151.6,61.4,29.3,0.65,4.26,True
2026-07-13,2096,early_uptrend,12.46,72.9,42.5,1.64,34.41,True
2026-07-13,6951,early_uptrend,99.0,93.3,43.7,1.55,116370.59,True
2026-07-13,1070,early_uptrend,14.7,57.0,23.1,1.31,16.57,True
2026-07-13,9969,early_uptrend,14.18,70.2,38.6,1.23,30.69,True
2026-07-13,6655,reversal,13.26,50.8,28.0,2.74,13.14,True
2026-07-13,3866,reversal,4.5,52.0,17.2,1.73,4.41,True
2026-07-13,81810,reversal,22.38,54.8,35.3,1.56,20.32,True
2026-07-13,6951,reversal,99.0,93.3,43.7,1.55,116370.59,True
2026-07-13,2638,reversal,6.35,55.3,21.0,1.47,2.42,True
2026-07-13,1177,reversal,5.16,61.3,28.7,1.36,21.13,True
2026-07-13,1070,reversal,14.7,57.0,23.1,1.31,16.57,True
2026-07-13,7618,reversal,13.46,58.4,18.2,1.3,25.68,True
2026-07-13,2388,reversal,46.44,55.1,22.3,1.28,1.93,True
2026-07-13,2423,reversal,41.78,55.3,13.3,1.26,16.25,True
2026-07-13,9899,reversal,120.0,57.6,16.9,1.25,18.46,True
2026-07-13,1768,reversal,379.2,56.5,24.5,1.15,30.13,True
2026-07-13,1997,reversal,23.1,56.8,17.3,1.15,5.67,True
2026-07-13,2319,reversal,16.9,51.3,16.1,1.15,1.5,True
2026-07-13,1308,reversal,33.26,50.8,12.5,1.14,4.72,True
2026-07-13,6823,reversal,12.08,56.0,16.9,1.14,3.25,True
2026-07-13,9618,reversal,113.2,58.7,23.6,1.12,17.92,True
2026-07-13,82388,reversal,40.14,55.1,20.3,1.09,1.67,True
2026-07-13,27,reversal,31.0,51.4,25.7,1.08,6.16,True
2026-07-13,3759,reversal,22.2,76.5,42.5,1.07,28.32,True
2026-07-13,1093,reversal,8.16,63.2,28.9,1.04,21.97,True
2026-07-13,291,reversal,22.92,51.7,26.5,1.0,7.1,True
2026-07-13,89988,reversal,95.8,55.8,33.2,0.99,23.77,True
2026-07-13,1810,reversal,25.84,54.8,34.8,0.99,20.63,True
2026-07-13,300,reversal,88.8,56.3,16.5,0.98,10.52,True
2026-07-13,3933,reversal,9.18,55.4,25.3,0.96,11.54,True
2026-07-13,1618,reversal,1.46,54.9,23.9,0.93,9.77,True
2026-07-13,9987,reversal,348.4,58.5,24.4,0.92,10.18,True
2026-07-13,3618,reversal,6.3,52.5,21.4,0.89,5.7,True
2026-07-13,1398,reversal,6.83,53.9,23.2,0.88,3.17,True
2026-07-13,9988,reversal,110.7,55.9,30.6,0.87,23.69,True
2026-07-13,392,reversal,29.82,58.1,28.6,0.87,9.07,True
2026-07-13,2714,reversal,32.16,50.4,22.8,0.86,10.67,True
2026-07-13,13,reversal,17.68,51.0,32.5,0.85,11.69,True
2026-07-13,80700,reversal,396.2,53.3,19.1,0.82,10.73,True
2026-07-13,3939,reversal,9.49,50.7,15.5,0.77,24.05,True
2026-07-13,1877,reversal,19.26,55.5,24.0,0.77,25.31,True
2026-07-13,2595,reversal,38.24,67.4,32.5,0.76,57.37,True
2026-07-13,3690,reversal,77.95,55.1,18.5,0.72,21.32,True
2026-07-13,700,reversal,457.6,53.6,19.0,0.71,11.12,True
2026-07-13,322,reversal,11.17,54.1,24.8,0.69,15.51,True
2026-07-13,874,reversal,15.3,52.9,23.0,0.69,7.82,True
2026-07-13,316,reversal,130.7,53.9,13.9,0.66,7.31,True
2026-07-13,1513,reversal,26.04,53.6,19.2,0.66,11.28,True
2026-07-13,1919,reversal,14.07,54.0,10.9,0.62,6.91,True
2026-07-13,1109,reversal,32.7,50.4,21.5,0.61,8.42,True
2026-07-13,2637,reversal,197.1,51.5,25.6,0.6,18.45,True
2026-07-13,1113,reversal,45.5,50.7,18.2,0.59,3.22,True
2026-07-13,388,reversal,387.6,55.5,27.9,0.58,7.01,True
2026-07-13,2228,reversal,7.72,52.0,29.1,0.57,14.37,True
2026-07-13,9888,reversal,114.3,50.1,17.1,0.54,15.75,True
2026-07-13,2020,reversal,73.4,51.4,17.9,0.52,6.76,True
2026-07-13,53,reversal,69.0,53.3,19.3,0.52,0.8,True
2026-07-13,1211,reversal,83.95,50.3,23.4,0.51,15.55,True
2026-07-13,2618,reversal,12.72,53.0,21.5,0.5,9.94,True
2026-07-13,23,reversal,13.17,51.8,27.7,0.5,3.95,True
2026-07-13,3998,reversal,4.71,66.7,24.6,0.47,19.24,True
2026-07-13,823,reversal,37.52,50.7,24.1,0.46,3.25,True
2026-07-13,220,reversal,7.39,51.0,19.2,0.46,9.81,True
2026-07-13,1099,reversal,16.85,50.4,31.4,0.45,6.71,True
2026-07-13,2602,reversal,17.97,54.2,18.2,0.43,18.15,True
2026-07-13,9898,reversal,60.0,52.6,27.8,0.42,8.79,True
2026-07-13,8,reversal,5.6,50.9,29.0,0.36,3.13,True
2026-07-13,80388,reversal,335.0,54.5,27.5,0.28,6.48,True
2026-07-13,89618,reversal,98.05,56.6,18.4,0.27,11.87,True
2026-07-13,2343,reversal,2.99,50.7,15.8,0.27,6.03,True
2026-07-13,83690,reversal,67.35,54.8,18.5,0.04,17.44,True
2026-07-13,81211,reversal,72.75,50.1,28.9,0.03,15.38,True
2026-07-14,80992,trending,20.02,53.9,28.3,1.97,8.33,True
2026-07-14,6821,trending,127.6,66.8,33.0,1.54,3.15,True
2026-07-14,2359,trending,158.1,66.4,30.1,1.12,3.4,True
2026-07-14,2162,trending,80.75,65.8,35.7,1.03,10.47,True
2026-07-14,2269,trending,38.2,65.0,29.7,0.97,8.28,True
2026-07-14,6990,trending,498.2,59.3,27.8,0.83,14.37,True
2026-07-14,992,trending,23.16,54.2,28.4,0.76,8.83,True
2026-07-14,2715,trending,20.5,52.8,28.1,0.71,20.59,True
2026-07-14,3759,early_uptrend,23.6,80.5,43.8,2.53,29.17,True
2026-07-14,6127,early_uptrend,22.2,68.5,24.4,1.67,13.85,True
2026-07-14,1,early_uptrend,70.4,59.6,24.9,1.42,5.07,True
2026-07-14,9899,reversal,120.7,58.4,16.0,2.82,14.41,True
2026-07-14,1033,reversal,0.64,53.7,20.8,2.29,14.29,True
2026-07-14,1988,reversal,3.39,54.1,26.4,2.22,6.94,True
2026-07-14,2423,reversal,42.12,56.6,13.6,2.11,12.08,True
2026-07-14,386,reversal,4.19,52.0,22.8,2.01,2.7,True
2026-07-14,7618,reversal,13.27,56.2,17.9,1.93,16.4,True
2026-07-14,2313,reversal,42.86,50.2,16.5,1.63,6.88,True
2026-07-14,316,reversal,138.1,64.0,14.8,1.54,12.55,True
2026-07-14,6618,reversal,36.96,50.7,23.5,1.52,8.96,True
2026-07-14,27,reversal,31.1,52.1,25.1,1.5,4.29,True
2026-07-14,2788,reversal,17.0,51.8,14.8,1.5,17.81,True
2026-07-14,1768,reversal,403.0,61.7,25.0,1.45,33.18,True
2026-07-14,1308,reversal,35.34,62.2,13.5,1.42,11.41,True
2026-07-14,1919,reversal,14.67,62.6,11.8,1.34,11.81,True
2026-07-14,2367,reversal,26.9,52.0,13.1,1.27,-0.15,True
2026-07-14,857,reversal,9.57,53.3,34.9,1.19,8.87,True
2026-07-14,9866,reversal,40.64,51.3,17.3,1.16,6.33,True
2026-07-14,6855,reversal,36.76,54.8,23.8,1.13,9.34,True
2026-07-14,2099,reversal,148.7,55.0,15.9,1.12,20.8,True
2026-07-14,1810,reversal,26.04,55.9,33.1,1.1,19.12,True
2026-07-14,6098,reversal,5.37,51.1,34.5,1.1,9.15,True
2026-07-14,6693,reversal,28.86,52.1,20.2,1.09,22.39,True
2026-07-14,6655,reversal,13.46,53.0,26.5,1.09,11.79,True
2026-07-14,80883,reversal,19.77,50.2,31.6,1.08,8.21,True
2026-07-14,1177,reversal,5.11,59.4,29.4,1.08,13.81,True
2026-07-14,135,reversal,6.76,50.6,33.3,1.07,4.0,True
2026-07-14,8,reversal,5.67,54.8,27.7,1.07,4.23,True
2026-07-14,501,reversal,78.9,50.9,15.8,1.04,7.93,True
2026-07-14,1997,reversal,23.58,61.4,17.7,1.04,8.86,True
2026-07-14,89618,reversal,98.75,57.8,18.4,1.02,15.36,True
2026-07-14,1093,reversal,8.11,61.9,29.4,0.97,13.43,True
2026-07-14,89988,reversal,95.95,56.0,31.4,0.96,18.9,True
2026-07-14,3618,reversal,6.26,51.0,20.8,0.95,4.68,True
2026-07-14,9987,reversal,350.4,59.7,24.7,0.94,9.16,True
2026-07-14,53,reversal,69.0,53.3,17.9,0.92,1.02,True
2026-07-14,23,reversal,13.33,55.7,25.9,0.9,4.47,True
2026-07-14,220,reversal,7.5,53.7,18.5,0.9,8.54,True
2026-07-14,3690,reversal,79.2,57.3,18.5,0.89,17.07,True
2026-07-14,3866,reversal,4.52,53.2,16.2,0.89,3.43,True
2026-07-14,6823,reversal,12.05,54.5,16.0,0.87,2.03,True
2026-07-14,3998,reversal,4.76,68.2,25.0,0.87,13.6,True
2026-07-14,9988,reversal,110.8,56.0,29.2,0.86,19.14,True
2026-07-14,300,reversal,89.55,58.3,16.7,0.82,6.54,True
2026-07-14,1513,reversal,26.14,54.3,18.7,0.82,7.31,True
2026-07-14,9618,reversal,113.8,59.6,23.2,0.8,14.95,True
2026-07-14,2638,reversal,6.32,52.1,19.9,0.8,1.28,True
2026-07-14,1088,reversal,42.3,50.2,32.3,0.79,2.92,True
2026-07-14,13,reversal,17.82,52.5,30.8,0.76,6.26,True
2026-07-14,1066,reversal,3.29,50.4,25.5,0.76,1.86,True
2026-07-14,1211,reversal,86.15,54.3,22.2,0.75,18.18,True
2026-07-14,700,reversal,456.2,53.0,18.6,0.74,8.57,True
2026-07-14,2388,reversal,46.18,53.5,21.2,0.73,5.92,True
2026-07-14,1099,reversal,17.01,52.7,29.3,0.73,5.26,True
2026-07-14,3933,reversal,9.12,54.1,24.9,0.73,6.67,True
2026-07-14,1579,reversal,14.77,60.8,28.8,0.73,11.47,True
2026-07-14,3939,reversal,9.88,54.3,15.0,0.72,26.18,True
2026-07-14,525,reversal,2.2,53.2,18.6,0.72,7.84,True
2026-07-14,388,reversal,389.0,56.7,26.3,0.67,5.99,True
2026-07-14,392,reversal,30.12,60.5,28.2,0.66,9.29,True
2026-07-14,3320,reversal,4.62,51.7,30.2,0.65,4.76,True
2026-07-14,1109,reversal,33.44,54.5,20.5,0.64,9.5,True
2026-07-14,2618,reversal,12.99,57.6,21.7,0.64,9.53,True
2026-07-14,6936,reversal,31.38,53.4,23.9,0.63,4.05,True
2026-07-14,81211,reversal,74.55,53.6,28.5,0.62,17.68,True
2026-07-14,1698,reversal,35.0,52.2,12.1,0.62,6.45,True
2026-07-14,1618,reversal,1.47,56.5,23.5,0.62,10.53,True
2026-07-14,3360,reversal,6.25,52.3,30.1,0.62,15.96,True
2026-07-14,1070,reversal,14.62,56.0,22.9,0.61,13.07,True
2026-07-14,2343,reversal,3.06,55.2,14.9,0.61,9.29,True
2026-07-14,322,reversal,11.26,55.4,25.0,0.58,12.15,True
2026-07-14,291,reversal,22.94,51.9,25.4,0.56,4.56,True
2026-07-14,2637,reversal,197.2,51.6,25.2,0.56,10.72,True
2026-07-14,823,reversal,37.98,55.2,24.7,0.55,3.21,True
2026-07-14,1398,reversal,6.82,53.5,22.0,0.53,3.02,True
2026-07-14,9898,reversal,60.15,53.4,26.3,0.52,6.65,True
2026-07-14,9698,reversal,32.3,51.6,21.8,0.5,12.78,True
2026-07-14,1113,reversal,45.54,51.0,17.3,0.48,2.43,True
2026-07-14,874,reversal,15.47,56.3,21.4,0.46,6.84,True
2026-07-14,2595,reversal,38.42,67.7,33.6,0.45,41.25,True
2026-07-14,2020,reversal,73.9,53.3,16.7,0.44,3.72,True
2026-07-14,142,reversal,5.08,51.7,22.9,0.43,3.25,True
2026-07-14,80700,reversal,395.0,52.7,18.7,0.4,8.16,True
2026-07-14,2602,reversal,17.46,50.2,17.5,0.36,15.78,True
2026-07-14,80388,reversal,336.6,56.1,25.7,0.22,5.72,True
2026-07-14,81810,reversal,22.4,54.9,33.7,0.16,18.14,True
2026-07-14,82388,reversal,39.84,52.9,19.6,0.15,5.9,True
2026-07-14,83690,reversal,68.0,56.1,18.2,0.06,22.3,True
2026-07-14,6060,gaining_momentum,9.97,48.2,27.4,2.66,8.72,True
2026-07-14,1033,gaining_momentum,0.64,53.7,20.8,2.29,14.29,True
2026-07-14,1988,gaining_momentum,3.39,54.1,26.4,2.22,6.94,True
2026-07-14,2423,gaining_momentum,42.12,56.6,13.6,2.11,12.08,True
2026-07-14,80992,gaining_momentum,20.02,53.9,28.3,1.97,8.33,True
2026-07-14,7618,gaining_momentum,13.27,56.2,17.9,1.93,16.4,True
2026-07-14,1833,gaining_momentum,7.55,44.4,27.0,1.86,4.72,True
2026-07-14,285,gaining_momentum,23.24,50.0,29.8,1.82,9.73,True
2026-07-15,2315,trending,58.85,71.1,25.8,3.07,25.91,True
2026-07-15,6821,trending,133.7,69.9,34.5,2.06,22.89,True
2026-07-15,6990,trending,536.5,65.6,29.8,1.78,22.99,True
2026-07-15,3774,trending,16.0,59.6,63.5,1.78,0.0,True
2026-07-15,2269,trending,39.54,68.7,30.8,1.56,14.28,True
2026-07-15,2359,trending,165.1,70.8,31.5,1.39,7.42,True
2026-07-15,2162,trending,87.1,72.3,36.8,1.29,23.11,True
2026-07-15,2442,trending,72.0,56.8,37.1,0.97,2.06,True
2026-07-15,2715,trending,21.1,54.3,27.6,0.87,12.96,True
2026-07-15,2689,trending,7.32,55.7,25.5,0.86,7.17,True
2026-07-15,992,trending,23.86,56.6,27.5,0.79,3.65,True
2026-07-15,80992,trending,20.64,56.4,27.3,0.29,3.72,True
2026-07-15,6127,early_uptrend,27.48,80.0,27.3,7.7,47.82,True
2026-07-15,2315,early_uptrend,58.85,71.1,25.8,3.07,25.91,True
2026-07-15,3759,early_uptrend,25.02,83.6,45.8,2.93,37.1,True
2026-07-15,2595,early_uptrend,42.4,73.9,35.4,2.44,44.02,True
2026-07-15,2096,early_uptrend,12.99,76.6,45.1,1.76,31.88,True
2026-07-15,9969,early_uptrend,14.8,74.0,40.9,1.54,24.79,True
2026-07-15,300,early_uptrend,91.9,63.9,17.8,1.53,11.26,True
2026-07-15,6160,early_uptrend,188.4,63.9,29.6,1.4,10.56,True
2026-07-15,1070,early_uptrend,15.3,62.0,23.7,1.39,18.7,True
2026-07-15,1548,early_uptrend,14.82,64.7,29.8,1.36,21.18,True
2026-07-15,2057,early_uptrend,191.2,70.4,24.7,1.35,11.42,True
2026-07-15,2,early_uptrend,76.9,65.9,14.6,1.34,5.05,True
2026-07-15,83690,reversal,72.0,62.9,18.9,3.21,22.76,True
2026-07-15,2638,reversal,6.33,53.1,18.9,2.51,2.43,True
2026-07-15,2595,reversal,42.4,73.9,35.4,2.44,44.02,True
2026-07-15,1186,reversal,4.92,57.9,26.6,2.39,7.66,True
2026-07-15,2648,reversal,73.85,56.9,21.3,2.27,13.35,True
2026-07-15,501,reversal,85.0,60.0,16.2,2.23,8.49,True
2026-07-15,9896,reversal,24.48,53.8,24.3,1.77,3.82,True
2026-07-15,1196,reversal,10.6,50.4,20.3,1.77,2.42,True
2026-07-15,1093,reversal,8.43,66.7,30.5,1.59,20.95,True
2026-07-15,12,reversal,26.9,53.4,37.6,1.54,8.47,True
2026-07-15,300,reversal,91.9,63.9,17.8,1.53,11.26,True
2026-07-15,3690,reversal,83.4,63.7,19.6,1.49,21.75,True
2026-07-15,1177,reversal,5.23,62.5,30.6,1.47,18.59,True
2026-07-15,2343,reversal,3.22,63.3,15.3,1.45,19.26,True
2026-07-15,9987,reversal,343.4,53.8,23.8,1.43,7.45,True
2026-07-15,1070,reversal,15.3,62.0,23.7,1.39,18.7,True
2026-07-15,2889,reversal,150.5,52.6,29.5,1.39,30.87,True
2026-07-15,9668,reversal,0.77,52.5,20.1,1.39,6.94,True
2026-07-15,2367,reversal,28.44,60.1,13.9,1.38,7.32,True
2026-07-15,13,reversal,18.21,56.5,30.3,1.37,8.52,True
2026-07-15,1299,reversal,76.2,54.7,29.5,1.34,6.65,True
2026-07-15,81810,reversal,22.32,54.2,32.1,1.34,19.36,True
2026-07-15,1828,reversal,29.54,53.7,19.7,1.33,4.01,True
2026-07-15,2423,reversal,43.72,61.9,14.4,1.24,16.4,True
2026-07-15,9926,reversal,103.5,57.1,16.7,1.23,17.55,True
2026-07-15,135,reversal,6.77,51.2,31.6,1.23,5.29,True
2026-07-15,2698,reversal,27.04,52.2,8.5,1.21,8.16,True
2026-07-15,27,reversal,31.36,54.1,24.6,1.2,6.59,True
2026-07-15,1997,reversal,24.02,65.1,18.7,1.2,12.35,True
2026-07-15,1339,reversal,5.18,54.4,20.1,1.17,10.45,True
2026-07-15,80700,reversal,409.4,58.7,19.3,1.14,9.17,True
2026-07-15,1768,reversal,421.2,65.1,25.7,1.12,35.17,True
2026-07-15,16,reversal,122.3,58.2,22.1,1.11,8.9,True
2026-07-15,2356,reversal,12.43,51.8,19.7,1.11,7.43,True
2026-07-15,800,reversal,16.3,54.0,16.1,1.11,12.65,True
2026-07-15,2099,reversal,142.5,50.3,14.9,1.09,16.33,True
2026-07-15,82388,reversal,40.28,55.7,19.3,1.08,10.36,True
2026-07-15,1988,reversal,3.5,60.4,25.9,1.07,11.46,True
2026-07-15,388,reversal,393.4,60.4,25.4,1.05,8.37,True
2026-07-15,6060,reversal,10.18,51.7,26.1,1.05,13.11,True
2026-07-15,883,reversal,22.9,50.5,30.8,1.04,12.7,True
2026-07-15,316,reversal,141.5,67.5,16.2,1.04,15.98,True
2026-07-15,3969,reversal,3.35,56.2,34.1,1.0,4.69,True
2026-07-15,2788,reversal,17.37,53.7,14.7,0.99,26.42,True
2026-07-15,700,reversal,474.0,59.5,19.1,0.96,10.28,True
2026-07-15,9988,reversal,113.4,59.4,28.2,0.95,22.13,True
2026-07-15,3998,reversal,4.85,70.8,25.5,0.95,13.32,True
2026-07-15,9899,reversal,117.0,53.1,15.2,0.95,13.7,True
2026-07-15,392,reversal,30.24,61.5,28.3,0.94,12.5,True
2026-07-15,1919,reversal,14.85,64.8,12.9,0.91,14.14,True
2026-07-15,9898,reversal,60.9,57.1,25.3,0.91,7.79,True
2026-07-15,2618,reversal,13.27,61.8,22.5,0.89,12.94,True
2026-07-15,3320,reversal,4.64,52.6,28.8,0.89,9.43,True
2026-07-15,390,reversal,3.46,51.1,25.7,0.88,4.53,True
2026-07-15,2714,reversal,32.94,54.0,20.7,0.87,13.43,True
2026-07-15,2020,reversal,73.75,52.6,16.3,0.87,3.8,True
2026-07-15,23,reversal,13.49,59.2,24.7,0.87,7.66,True
2026-07-15,1088,reversal,42.92,53.9,30.1,0.85,6.98,True
2026-07-15,6186,reversal,3.03,50.1,25.2,0.85,8.21,True
2026-07-15,6682,reversal,28.34,50.5,20.8,0.85,18.68,True
2026-07-15,1308,reversal,35.42,62.5,14.7,0.84,12.87,True
2026-07-15,6655,reversal,13.98,58.1,26.1,0.84,21.14,True
2026-07-15,1199,reversal,4.91,54.9,26.5,0.84,9.6,True
2026-07-15,9618,reversal,115.7,62.3,23.2,0.81,16.57,True
2026-07-15,1972,reversal,21.72,54.5,28.6,0.81,5.74,True
2026-07-15,2602,reversal,18.14,55.0,17.3,0.81,20.29,True
2026-07-15,1066,reversal,3.44,59.1,24.4,0.81,8.52,True
2026-07-15,1109,reversal,33.64,55.5,20.0,0.8,12.13,True
2026-07-15,6618,reversal,37.52,52.8,22.5,0.78,14.25,True
2026-07-15,3866,reversal,4.62,58.7,16.2,0.78,9.48,True
2026-07-15,89988,reversal,97.95,59.1,30.2,0.77,20.11,True
2026-07-15,2313,reversal,43.06,51.5,15.5,0.77,9.4,True
2026-07-15,1099,reversal,17.45,58.6,28.6,0.77,9.68,True
2026-07-15,2386,reversal,5.35,52.3,18.8,0.77,8.52,True
2026-07-15,874,reversal,15.75,61.2,20.7,0.76,10.84,True
2026-07-15,1513,reversal,26.48,56.7,18.7,0.76,10.89,True
2026-07-15,823,reversal,38.5,59.7,25.9,0.75,5.48,True
2026-07-15,3939,reversal,9.91,54.6,14.8,0.75,27.38,True
2026-07-15,6936,reversal,32.12,58.9,23.9,0.73,6.57,True
2026-07-15,8,reversal,5.69,55.9,26.5,0.71,6.75,True
2026-07-15,1810,reversal,25.86,54.6,31.5,0.7,19.5,True
2026-07-15,1113,reversal,47.14,62.0,17.2,0.7,6.7,True
2026-07-15,6098,reversal,5.52,57.1,32.5,0.69,13.58,True
2026-07-15,80388,reversal,339.6,58.9,24.5,0.66,8.15,True
2026-07-15,2388,reversal,46.72,56.4,20.3,0.65,10.24,True
2026-07-15,3968,reversal,46.2,50.3,21.9,0.63,2.85,True
2026-07-15,1398,reversal,6.79,52.1,21.0,0.61,5.6,True
2026-07-15,1211,reversal,86.95,55.6,20.9,0.61,20.01,True
2026-07-15,53,reversal,69.9,58.5,17.6,0.61,2.79,True
2026-07-15,9626,reversal,140.5,51.5,17.8,0.6,6.68,True
2026-07-15,3288,reversal,31.42,54.9,13.8,0.59,5.15,True
2026-07-15,1044,reversal,23.4,50.8,24.0,0.58,7.64,True
2026-07-15,2637,reversal,201.0,53.5,25.2,0.58,11.67,True
2026-07-15,857,reversal,9.54,52.5,33.2,0.55,12.5,True
2026-07-15,220,reversal,7.46,52.6,18.0,0.54,10.52,True
2026-07-15,81211,reversal,75.25,54.9,28.6,0.52,19.63,True
2026-07-15,14,reversal,17.66,55.2,31.3,0.51,6.9,True
2026-07-15,291,reversal,23.06,53.1,24.6,0.5,8.36,True
2026-07-15,89618,reversal,100.1,59.9,18.7,0.49,20.17,True
2026-07-15,1618,reversal,1.48,58.0,23.4,0.49,12.12,True
2026-07-15,6823,reversal,12.1,56.5,15.5,0.48,3.77,True
2026-07-15,3360,reversal,6.36,54.8,28.4,0.46,18.88,True
2026-07-15,80883,reversal,19.83,50.8,29.7,0.41,12.8,True
2026-07-15,322,reversal,11.23,54.9,25.4,0.41,14.83,True
2026-07-15,525,reversal,2.21,54.5,18.5,0.4,7.8,True
2026-07-15,3618,reversal,6.36,54.3,20.4,0.35,10.03,True
2026-07-15,80016,reversal,105.5,56.7,22.4,0.27,7.22,True
2026-07-15,142,reversal,5.12,54.1,21.9,0.27,6.67,True
2026-07-15,7618,reversal,13.42,57.6,17.8,0.22,20.36,True
2026-07-15,6127,gaining_momentum,27.48,80.0,27.3,7.7,47.82,True
2026-07-15,80941,gaining_momentum,68.3,44.8,39.3,4.35,4.04,True
2026-07-15,1186,gaining_momentum,4.92,57.9,26.6,2.39,7.66,True
2026-07-15,2648,gaining_momentum,73.85,56.9,21.3,2.27,13.35,True
2026-07-15,1880,gaining_momentum,50.55,49.6,33.9,2.16,6.29,True
2026-07-15,6821,gaining_momentum,133.7,69.9,34.5,2.06,22.89,True
2026-07-15,2610,gaining_momentum,26.86,44.1,43.5,2.03,7.53,True
